"","load1","load2","load3","load4","load5","load6","load7","load8","load9","load10","load11","load12","load13","load14","load15","load16","load17","load18","load19","load20","temp1","temp2","temp3","temp4","temp5","temp6","temp7","temp8","temp9","temp10","temp11"
"load20",0.910599009491906,0.923741784958546,0.923741882769276,0.828378705863766,0.922240062300468,0.928313029091355,0.923741882769276,0.909361559667176,-0.4974739335051,0.852460280673575,0.87588886977439,0.852159089401511,0.925372411264864,0.886405807838264,0.929819027027912,0.869773485705248,0.920757050532921,0.930976596610433,0.921477376583206,1,0.728662745762606,0.826344921131134,0.757818577670923,0.785058373649281,0.73394451502219,0.814849600619351,0.805098744094185,0.786974566438894,0.804548175748318,0.818343370952308,0.843090943141928
"temp1",0.754077746617221,0.733076125133798,0.733076531226345,0.630164430460757,0.774002015369802,0.73704432165798,0.733076531226345,0.731599901950032,-0.434591283158014,0.85129075737024,0.855451978099028,0.860523991105473,0.703811601580207,0.851365275071361,0.810910487853414,0.855837168332031,0.84434789404341,0.824773725016908,0.826872596104998,0.728662745762606,1,0.840936924233256,0.92881251035102,0.928729849208118,0.929683079479832,0.888977207309319,0.909438606541708,0.911858410080737,0.891395322509414,0.893896483532413,0.827389936888955
"temp2",0.887902823332161,0.838314476071097,0.83831534704045,0.734218684162094,0.844099894813468,0.8416678308673,0.83831534704045,0.829249392450175,-0.504614585637415,0.764589857697678,0.79463953996989,0.781594382646791,0.773654327768809,0.834976822178603,0.848825533175126,0.800057893185046,0.864779368253755,0.859921513053258,0.856837731194648,0.826344921131134,0.840936924233256,1,0.869399543837286,0.895591787079246,0.825587505691762,0.938481304701476,0.924346639019569,0.893753152226182,0.917058390091217,0.944401334306284,0.94471926303509
"temp3",0.789349463417923,0.788571364864386,0.788572269689721,0.676352525136404,0.818055277925504,0.793053482485765,0.788572269689721,0.785418740573107,-0.463068647348889,0.849720471919403,0.887121487059457,0.885481039977726,0.719660258057763,0.838906258013113,0.817657883841687,0.86989356560905,0.843426289658403,0.85740671311026,0.829451674897077,0.757818577670923,0.92881251035102,0.869399543837286,1,0.910116396246547,0.959591283112939,0.888002272442857,0.932720136224818,0.902225339515199,0.91934327820355,0.89654418412863,0.875062618579268
"temp4",0.830485858310413,0.78283065624129,0.78283166556455,0.685645184403785,0.814691388603959,0.787977187300584,0.78283166556455,0.776641169586225,-0.512587998113692,0.822906985131108,0.832417204905326,0.818119342718487,0.740353421246217,0.893722475714006,0.851670613725426,0.834618372306929,0.892744071648718,0.851134626018285,0.86790881615557,0.785058373649281,0.928729849208118,0.895591787079246,0.910116396246547,1,0.882272060909845,0.947648823152316,0.921328240043629,0.95023104984358,0.906787168853116,0.946288586946898,0.877410686587938
"temp5",0.759332030916949,0.764043549408098,0.76404446504346,0.656483156890557,0.800612033066496,0.769368225914429,0.76404446504346,0.763382590081685,-0.443218366608242,0.854180591644432,0.892860595194724,0.896601862030753,0.699467570243093,0.828427528910402,0.803207768228193,0.866681509168953,0.827812239535113,0.838091332982525,0.812036713715041,0.73394451502219,0.929683079479832,0.825587505691762,0.959591283112939,0.882272060909845,1,0.850055777414144,0.903043670504391,0.869404822758357,0.886118316362316,0.857315252686452,0.829758639314178
"temp6",0.880692172846472,0.81564330360877,0.815644238422399,0.711964549762782,0.826629722938852,0.819226842270668,0.815644238422399,0.79947333699062,-0.522563367721933,0.810911917460184,0.818606298264598,0.797626768532611,0.765962940433753,0.881055761345594,0.86575473900515,0.825654103635485,0.899430144067185,0.864249132275868,0.881499713872694,0.814849600619351,0.888977207309319,0.938481304701476,0.888002272442857,0.947648823152316,0.850055777414144,1,0.926912543942196,0.935686492436925,0.913248079128438,0.965280853408419,0.906634800542576
"temp7",0.841020326022171,0.824614148472047,0.82461509969985,0.710022453121414,0.852985538462705,0.830110600861275,0.82461509969985,0.813889768730384,-0.486651617316217,0.813575811618963,0.846577061749527,0.83329361008843,0.755537430316002,0.855158715553232,0.856576411803356,0.85353253514061,0.872275727844117,0.881793261631733,0.85898889957621,0.805098744094185,0.909438606541708,0.924346639019569,0.932720136224818,0.921328240043629,0.903043670504391,0.926912543942196,1,0.924046552714558,0.958984072468987,0.937385386998922,0.924180799171209
"temp8",0.836398564369213,0.788457656364165,0.78845884030876,0.68743237403817,0.819807926155068,0.793432107786421,0.78845884030876,0.78352411910061,-0.507726670075667,0.815790397013534,0.830154670672505,0.815134617180222,0.742519843464586,0.880168019421859,0.846869716055933,0.835678257529503,0.888472867792345,0.85641233747008,0.867453284620258,0.786974566438894,0.911858410080737,0.893753152226182,0.902225339515199,0.95023104984358,0.869404822758357,0.935686492436925,0.924046552714558,1,0.911625464929502,0.940260262972841,0.8815271916197
"temp9",0.830404268913819,0.828761668203558,0.828762555212,0.71740767305481,0.854814350180069,0.833903070554095,0.828762555212,0.819739999895832,-0.467576702799367,0.810710974318956,0.844696015869524,0.831278788007147,0.756912248177719,0.842941235612664,0.847305974146821,0.856526876947568,0.858157179907785,0.882678987477737,0.851215164713531,0.804548175748318,0.891395322509414,0.917058390091217,0.91934327820355,0.906787168853116,0.886118316362316,0.913248079128438,0.958984072468987,0.911625464929502,1,0.926105212488313,0.931943744649511
"temp10",0.880892251953626,0.820713268671796,0.820714272271518,0.716990918006077,0.834626649560286,0.824670164808484,0.820714272271518,0.806375265509908,-0.523893204227014,0.810969389601447,0.823638425987942,0.802644366440031,0.769500016587927,0.880712647349332,0.86841763415342,0.831699652411185,0.900102330386314,0.871262318905824,0.884486356934688,0.818343370952308,0.893896483532413,0.944401334306284,0.89654418412863,0.946288586946898,0.857315252686452,0.965280853408419,0.937385386998922,0.940260262972841,0.926105212488313,1,0.916421576791928
"temp11",0.863174647478838,0.858945202814442,0.858946177240216,0.751259490412817,0.865866309907628,0.863230525184074,0.858946177240216,0.856336046653434,-0.4849671986631,0.763355452995597,0.80468845629582,0.798705253548738,0.786167466209756,0.821811809086507,0.852608585365126,0.810916462510855,0.847790676809169,0.872972338154724,0.843453729730779,0.843090943141928,0.827389936888955,0.94471926303509,0.875062618579268,0.877410686587938,0.829758639314178,0.906634800542576,0.924180799171209,0.8815271916197,0.931943744649511,0.916421576791928,1
