"","load1","load2","load3","load4","load5","load6","load7","load8","load9","load10","load11","load12","load13","load14","load15","load16","load17","load18","load19","load20","temp1","temp2","temp3","temp4","temp5","temp6","temp7","temp8","temp9","temp10","temp11"
"load11",0.975720649053193,0.980985649943638,0.980985664398279,0.972046264140148,0.983908565597989,0.981798121282173,0.980985664398279,0.982133106189698,0.89902307721578,0.992284762947388,1,0.993572263771266,0.981587878032799,0.981925190108606,0.985718701529672,0.991611144766329,0.986452395999393,0.990441082522336,0.984499875025502,0.981918160579191,0.979055562422379,0.970806915064366,0.979260910039414,0.974967492757188,0.979925293039692,0.973212568405409,0.975145333911941,0.97504296694527,0.975613234151988,0.973325772176131,0.971925601025383
"load12",0.963354460077704,0.964147292672726,0.964147309708223,0.959175943326302,0.979253513462921,0.965453921762246,0.964147309708223,0.973435153643831,0.880860111218306,0.981612583552048,0.993572263771266,1,0.970161478800176,0.978385654068481,0.977311375476995,0.992247323947743,0.974331324702374,0.983066007995946,0.978368692901269,0.966997917882021,0.965036695091978,0.953529721944086,0.965389556043278,0.9594023103623,0.966797066254647,0.956504942573051,0.959471492500579,0.959565612399345,0.960085601762675,0.956732867789951,0.955227436504633
"load13",0.991620529373326,0.989239018542295,0.989239022050026,0.986248973067442,0.985321984893472,0.989773176936878,0.989239022050026,0.989748640726157,0.918074836388431,0.980494059123203,0.981587878032799,0.970161478800176,1,0.980329292587184,0.991709230076126,0.979130860911277,0.991575117906088,0.991720508112109,0.988875134445049,0.993999430007081,0.983419658993788,0.985855479705552,0.982880753724014,0.984289384790863,0.982143854987485,0.985642621117528,0.985000300347288,0.98454309871147,0.985084083537394,0.985710176325801,0.986061092148167
"load14",0.978842692596749,0.966801963156986,0.966802002025855,0.964803113893713,0.979188560734242,0.967987719642108,0.966802002025855,0.974324561673604,0.882687367192132,0.976675485991623,0.981925190108606,0.978385654068481,0.980329292587184,1,0.988681735407723,0.985949215059595,0.986468154343487,0.986101578216844,0.992824050225145,0.976788592829632,0.968772344313064,0.963956232250319,0.965648211450963,0.970211255039023,0.965079053590293,0.968335513546055,0.965611492923901,0.969664362753585,0.965366154641136,0.968043289129681,0.96313224380788
"load15",0.989884673954706,0.98431813445262,0.984318166588148,0.980133427189928,0.987033639441324,0.985123884664967,0.984318166588148,0.987407652337167,0.90538205071343,0.983073055540805,0.985718701529672,0.977311375476995,0.991709230076126,0.988681735407723,1,0.98580524072783,0.9922937886871,0.993120493852729,0.993518593627831,0.990922366479857,0.979291370124306,0.979773358812605,0.978146084496296,0.980613632172761,0.977598162688268,0.981183381220493,0.979994339987008,0.980707330260914,0.979865964939703,0.981180365822421,0.979986651954316
"load16",0.972682282592146,0.969182886454633,0.969182910671822,0.966933593240287,0.98590957424106,0.970560346290099,0.969182910671822,0.979521724948055,0.883863733461615,0.980936517497117,0.991611144766329,0.992247323947743,0.979130860911277,0.985949215059595,0.98580524072783,1,0.981052003543016,0.989915026358765,0.987239020676361,0.975104536924502,0.968604229586677,0.960804579448852,0.967935013251761,0.965276382760287,0.968115193939554,0.9633949594385,0.965419649210648,0.965705249137184,0.96614872284012,0.963749969418155,0.962335758834346
"load17",0.990246455330267,0.990389044819301,0.990389056726549,0.984246814107158,0.982426184008119,0.990755986770622,0.990389056726549,0.984377410987465,0.916389255335625,0.98980084639134,0.986452395999393,0.974331324702374,0.991575117906088,0.986468154343487,0.9922937886871,0.981052003543016,1,0.992245255064754,0.990619275539623,0.993549637623954,0.989636108391865,0.988377103584922,0.98757333749318,0.990813674994622,0.987344029706981,0.990602956758833,0.989115258802975,0.990618742626076,0.988380370152631,0.990510863603178,0.987471030779929
"load18",0.988561915442556,0.987538878488317,0.987538897707932,0.982411435852901,0.991423857331449,0.988395907033682,0.987538897707932,0.989993617548714,0.905906679829802,0.985823534014691,0.990441082522336,0.983066007995946,0.991720508112109,0.986101578216844,0.993120493852729,0.989915026358765,0.992245255064754,1,0.991906253009088,0.991434033644027,0.982100072631373,0.980722665412748,0.981895993450435,0.981593448946068,0.98137925155499,0.981566104980871,0.982720751767346,0.98211870503397,0.983152760980748,0.981938218528582,0.981852335113472
"load19",0.988965305585472,0.977488217130916,0.97748824153229,0.97495670491846,0.985514512500404,0.978505821378747,0.97748824153229,0.9838872553983,0.894804084938431,0.979789098019737,0.984499875025502,0.978368692901269,0.988875134445049,0.992824050225145,0.993518593627831,0.987239020676361,0.990619275539623,0.991906253009088,1,0.98605318810977,0.974671681974966,0.973527355177817,0.972515316432535,0.975800981473154,0.971750829324922,0.975980710813958,0.973902537229297,0.976205150661541,0.973634602817022,0.976049476250485,0.972812118158427
"load20",0.991261853065087,0.995152462892965,0.995152470365454,0.987431226309819,0.984376525075892,0.995394412483302,0.995152470365454,0.989465579030228,0.922123574731345,0.985180018551693,0.981918160579191,0.966997917882021,0.993999430007081,0.976788592829632,0.990922366479857,0.975104536924502,0.993549637623954,0.991434033644027,0.98605318810977,1,0.987146743209779,0.990052110686386,0.986713278490157,0.98835574087012,0.986032730388162,0.989664857007016,0.989285255585341,0.98841209990811,0.98915068440759,0.989721821725155,0.990622882004172
"temp1",0.977473543498132,0.987891209141731,0.987891242433768,0.985032883236152,0.968430324724298,0.987778867293838,0.987891242433768,0.975488375197741,0.935618776649145,0.986008288794898,0.979055562422379,0.965036695091978,0.983419658993788,0.968772344313064,0.979291370124306,0.968604229586677,0.989636108391865,0.982100072631373,0.974671681974966,0.987146743209779,1,0.99400006428199,0.996378581882674,0.996184491085826,0.996203886039341,0.995336672872592,0.995931564895439,0.995660568257256,0.99544196378868,0.995479187044197,0.993537797290905
"temp2",0.982997102158969,0.990236622337078,0.990236656913129,0.987227256043786,0.969283168457539,0.990063937739738,0.990236656913129,0.978731333692023,0.936480021342254,0.97813477610991,0.970806915064366,0.953529721944086,0.985855479705552,0.963956232250319,0.979773358812605,0.960804579448852,0.988377103584922,0.980722665412748,0.973527355177817,0.990052110686386,0.99400006428199,1,0.994270492071401,0.995451268540742,0.99340303651754,0.996867053065541,0.996389383612729,0.995203836669998,0.996165789588005,0.997077050553532,0.996901490332904
"temp3",0.976714713841294,0.98855722769394,0.988557270772303,0.985099013250345,0.968994892390213,0.988422359120423,0.988557270772303,0.977493519083753,0.93668319289826,0.984135520594019,0.979260910039414,0.965389556043278,0.982880753724014,0.965648211450963,0.978146084496296,0.967935013251761,0.98757333749318,0.981895993450435,0.972515316432535,0.986713278490157,0.996378581882674,0.994270492071401,1,0.995330493492201,0.99691231097564,0.994775582270967,0.996210378737114,0.994840916226779,0.996051711654944,0.995003524003541,0.994197099037766
"temp4",0.979846742103635,0.988159576061716,0.988159622175251,0.984965265335458,0.968330743197628,0.98803214138166,0.988159622175251,0.975899105560025,0.934414710806686,0.982670315197186,0.974967492757188,0.9594023103623,0.984289384790863,0.970211255039023,0.980613632172761,0.965276382760287,0.990813674994622,0.981593448946068,0.975800981473154,0.98835574087012,0.996184491085826,0.995451268540742,0.995330493492201,1,0.994750665696671,0.996969228829116,0.996317177035461,0.996998505793217,0.995833091008302,0.996980806402319,0.994852866111253
"temp5",0.975679577673049,0.988015154564272,0.988015203588974,0.984575911731757,0.968425015076636,0.987870313437042,0.988015203588974,0.976534007830834,0.936929694630814,0.984855863320457,0.979925293039692,0.966797066254647,0.982143854987485,0.965079053590293,0.977598162688268,0.968115193939554,0.987344029706981,0.98137925155499,0.971750829324922,0.986032730388162,0.996203886039341,0.99340303651754,0.99691231097564,0.994750665696671,1,0.994087926365027,0.99572689335504,0.994252729814465,0.995366827076148,0.994277862655855,0.993308105767873
"temp6",0.982695273479109,0.989378904079302,0.989378942957044,0.986255644110313,0.968319696621622,0.989201217826088,0.989378942957044,0.976941829035523,0.934858788238247,0.981335185262005,0.973212568405409,0.956504942573051,0.985642621117528,0.968335513546055,0.981183381220493,0.9633949594385,0.990602956758833,0.981566104980871,0.975980710813958,0.989664857007016,0.995336672872592,0.996867053065541,0.994775582270967,0.996969228829116,0.994087926365027,1,0.996391265457917,0.996560703962463,0.996017370306141,0.997704486231426,0.995571870314263
"temp7",0.979814669683896,0.9901159189604,0.990115956805838,0.986952665453597,0.970641057720865,0.990004569443343,0.990115956805838,0.977979900900947,0.937483664123881,0.981631223839465,0.975145333911941,0.959471492500579,0.985000300347288,0.965611492923901,0.979994339987008,0.965419649210648,0.989115258802975,0.982720751767346,0.973902537229297,0.989285255585341,0.995931564895439,0.996389383612729,0.996210378737114,0.996317177035461,0.99572689335504,0.996391265457917,1,0.996211907971178,0.997228601013843,0.996767495387245,0.996415563345245
"temp8",0.980244029673747,0.988160317169584,0.9881603743183,0.984930496100744,0.968857676425547,0.988054746120036,0.9881603743183,0.976444064666648,0.933278225497653,0.982280275387596,0.97504296694527,0.959565612399345,0.98454309871147,0.969664362753585,0.980707330260914,0.965705249137184,0.990618742626076,0.98211870503397,0.976205150661541,0.98841209990811,0.995660568257256,0.995203836669998,0.994840916226779,0.996998505793217,0.994252729814465,0.996560703962463,0.996211907971178,1,0.995676351250609,0.996772047912064,0.994647529190826
"temp9",0.979130871593671,0.990082283521294,0.990082319642086,0.986995191619846,0.971184690468258,0.989994886360329,0.990082319642086,0.978544330039301,0.938180612607227,0.981689166061059,0.975613234151988,0.960085601762675,0.985084083537394,0.965366154641136,0.979865964939703,0.96614872284012,0.988380370152631,0.983152760980748,0.973634602817022,0.98915068440759,0.99544196378868,0.996165789588005,0.996051711654944,0.995833091008302,0.995366827076148,0.996017370306141,0.997228601013843,0.995676351250609,1,0.996361895941146,0.996430126339941
"temp10",0.982468352073388,0.989485202498521,0.989485245147914,0.986360997954064,0.968797856422962,0.989323041236996,0.989485245147914,0.9771880834538,0.934971088910387,0.981149672308113,0.973325772176131,0.956732867789951,0.985710176325801,0.968043289129681,0.981180365822421,0.963749969418155,0.990510863603178,0.981938218528582,0.976049476250485,0.989721821725155,0.995479187044197,0.997077050553532,0.995003524003541,0.996980806402319,0.994277862655855,0.997704486231426,0.996767495387245,0.996772047912064,0.996361895941146,1,0.995947628323965
"temp11",0.980994140796603,0.991009828987308,0.991009872722464,0.987702238862855,0.971764971406719,0.990908663429893,0.991009872722464,0.980528132226211,0.936616329427405,0.977991874107667,0.971925601025383,0.955227436504633,0.986061092148167,0.96313224380788,0.979986651954316,0.962335758834346,0.987471030779929,0.981852335113472,0.972812118158427,0.990622882004172,0.993537797290905,0.996901490332904,0.994197099037766,0.994852866111253,0.993308105767873,0.995571870314263,0.996415563345245,0.994647529190826,0.996430126339941,0.995947628323965,1
